county,block,pop,lat,long
159,4001,910,-80.51051172036752,35.573376915886634
161,4001,261,-81.95398730777514,35.291235555263015
163,4001,209,-78.44185657245535,35.116819880378436
165,4001,123,-79.44688383920415,34.79783459670426
169,4001,71,-80.35137715510822,36.39105411500966
171,4001,433,-80.65660915293746,36.382350399739906
175,4001,43,-82.71980464531275,35.25220730737024
179,4001,41,-80.51949247127929,34.93149151163968
181,4001,32,-78.40321192303563,36.32507052956156
183,4001,4563,-78.66011160024729,35.800609461418844
189,4001,96,-81.74627045214778,36.207977248792226
191,4001,93,-78.02201661062111,35.280919393841344
193,4001,21,-81.05152000188602,36.23276246500766
195,4001,294,-77.92910828543116,35.74652916338131
197,4001,39,-80.60401299172474,36.214329119436094
001,4002,269,-79.48523719738236,36.110934125293966
003,4002,331,-81.26589939982989,35.82168503348484
005,4002,5,-81.1088277116645,36.4828853982081
007,4002,7,-80.05565408617058,34.96163367783099
009,4002,24,-81.537193170966475,36.33645286753648
011,4002,16,-81.94105250982413,36.13364822819339
015,4002,100,-76.90840603080588,36.16858737077247
017,4002,52,-78.66234040321372,34.64014072468816
019,4002,447,-78.51572124221343,33.931119277625356
021,4002,1532,-82.42510334983125,35.654630841660676
023,4002,53,-81.63977766140586,35.721212752499895
025,4002,253,-80.57503668834414,35.460303228257224
027,4002,801,-81.56292004140677,35.88237175399437
033,4002,40,-79.17720804986509,36.35189780015494
035,4002,199,-81.2376187227837,35.68189955351636
037,4002,1275,-79.18880113959901,35.69630145762253
041,4002,51,-76.62561744018775,36.245352121557026
045,4002,1342,-81.43390620691945,35.27502026028582
047,4002,65,-78.80851144720637,34.37118246341053
049,4002,118,-77.03076518170371,35.134314911716224
051,4002,935,-78.66511638732786,34.92927431390743
055,4002,100,-75.63755519189117,35.86222934381102
057,4002,200,-80.06821159695653,35.945891849694966
059,4002,105,-80.58115459314762,36.034557515605606
061,4002,17,-78.08570372369763,35.00367207729982
063,4002,2619,-78.87064071780087,36.05897390918455
065,4002,166,-77.7361332934072,35.938827583600364
067,4002,2827,-80.29748894091189,36.06549241373738
069,4002,113,-78.31129036083813,36.14869195422555
071,4002,320,-81.2089483134939,35.27617483936202
073,4002,10,-76.55418116290643,36.35928092994966
081,4002,1626,-79.78676110722057,36.115713820369685
083,4002,200,-77.76353822475505,36.23412470869079
085,4002,370,-78.75384691727494,35.31982776109221
087,4002,126,-82.97579860582127,35.54929750439203
089,4002,416,-82.52244086411484,35.32033614349485
091,4002,254,-77.00383845668047,36.37793263384561
093,4002,59,-79.31086379307948,35.05502180264227
097,4002,1661,-80.95103381738251,35.81690043248003
099,4002,5,-83.1687770181413,35.48514794672556
101,4002,3224,-78.35228133196385,35.59191283166438
105,4002,193,-79.19396764817111,35.46704541222272
107,4002,144,-77.61696700363434,35.28056291072537
109,4002,183,-81.23269297220887,35.47740028679736
113,4002,10,-83.28074575420491,35.094165998827506
115,4002,13,-82.7257758169827,35.79000775954866
117,4002,370,-77.08777538933717,35.85625779210781
119,4002,946,-80.82034609683636,35.26242168940874
123,4002,2,-79.78483751129794,35.41202132700916
125,4002,124,-79.4193323897917,35.24595429797961
127,4002,435,-77.8858823552502,36.00085762944732
129,4002,2018,-77.81674853766899,34.26050223376309
131,4002,12,-77.32802394344104,36.3901020117926
133,4002,1899,-77.44190004839827,34.71530343374411
135,4002,895,-79.02299772109802,36.075468034923134
137,4002,4,-76.73038976812313,35.0456993644677
139,4002,309,-76.1793799112971,36.25071857691042
143,4002,61,-76.37735649549295,36.121241589385164
145,4002,79,-78.93919997303595,36.35264627312277
147,4002,1549,-77.3682777909002,35.57750547517961
149,4002,56,-82.21306416818567,35.20875711031378
151,4002,398,-79.79945859156612,35.79441082751717
153,4002,175,-79.74687575191449,34.93027508189144
155,4002,219,-79.01989139513863,34.58489841883126
157,4002,24,-79.72933627497717,36.524017106751586
159,4002,532,-80.44402163752052,35.580093934868785
161,4002,124,-81.95535296797857,35.28683537361862
163,4002,157,-78.44406922751622,35.083382315341844
165,4002,26,-79.44258106714962,34.806825514263025
169,4002,7,-80.3613236479349,36.40127032046867
171,4002,226,-80.72122711310877,36.44077953925081
175,4002,227,-82.70333744702874,35.25758335274515
179,4002,378,-80.60984145643994,35.00632037059647
181,4002,33,-78.40665290245819,36.32610142875616
183,4002,2155,-78.66713509748854,35.79023602430796
189,4002,24,-81.74368488095884,36.24982865810462
193,4002,561,-81.22105877825132,36.12683167210133
195,4002,329,-77.93719596740097,35.743823957722554
197,4002,29,-80.6044426320426,36.21618280384882
001,4003,402,-79.31734489977599,36.13333481770491
003,4003,365,-81.25851810381997,35.826809633396095
005,4003,198,-81.15266345798389,36.50227717192494
009,4003,20,-81.54272037506469,36.33553633016779
011,4003,16,-81.93786651387451,36.13184101549051
013,4003,23,-77.17773129318968,35.70358376363631
015,4003,151,-76.92172938606254,36.15940738084283
017,4003,90,-78.67934675266338,34.6147076595794
019,4003,302,-78.22382469123816,33.922176920009925
021,4003,877,-82.57037562632834,35.583094820697006
023,4003,929,-81.58030265002203,35.74959782560102
025,4003,894,-80.64634976809435,35.38328123173108
027,4003,204,-81.45606484617409,35.926816935497584
033,4003,34,-79.19996947493279,36.34595209348726
035,4003,396,-81.15551594528483,35.61436809425678
037,4003,302,-79.1020489423933,35.760434715104765
041,4003,18,-76.64365396680797,36.23959249443324
045,4003,691,-81.64219679084216,35.53060181297989
047,4003,97,-78.85234378237637,34.31174280597345
049,4003,253,-77.0318029862815,35.134271492724274
051,4003,1294,-78.73005209508077,34.98953224580849
055,4003,17,-75.65845345303757,35.90899375974351
057,4003,1122,-80.09035986727847,35.922135194254196
059,4003,9,-80.59472520306505,36.04664242564217
061,4003,55,-77.74549291621605,35.00265264251232
063,4003,1745,-78.85600026683314,36.04360733339303
065,4003,83,-77.60811908360435,35.90932786347102
067,4003,1098,-80.32434128964445,36.09243055422659
069,4003,71,-78.26193561954055,36.16369839761317
071,4003,380,-81.2583879180922,35.288298472510974
073,4003,61,-76.56761431312007,36.36374973861287
077,4003,218,-78.73430420015613,36.23205653288223
081,4003,3252,-79.72992769503323,36.004046532473126
083,4003,408,-77.8443599587938,36.276435620781506
085,4003,269,-78.91001253065154,35.34246270419285
087,4003,45,-82.90126649893185,35.525438516013836
089,4003,247,-82.52173760793896,35.4107754068209
091,4003,150,-76.95704827284568,36.290691773795935
093,4003,125,-79.36045181444918,35.0933388556316
097,4003,139,-80.91564699533112,35.95139277445825
099,4003,170,-83.17634905881152,35.458549260403224
101,4003,1309,-78.28086081535353,35.648217088674166
105,4003,107,-79.15882298601068,35.441945088516626
107,4003,192,-77.61817347026661,35.130308232744596
109,4003,220,-81.26575056931863,35.5041797195793
111,4003,30,-82.05461206849971,35.635356857569604
113,4003,12,-83.42730920575542,35.10638656372268
117,4003,124,-77.02477601231983,35.772460371662454
119,4003,546,-80.88597538005138,35.226093614050214
123,4003,6,-79.78510239914895,35.41418789424123
125,4003,35,-79.4335954351499,35.245975588947765
127,4003,516,-77.93414201354615,36.07195774226155
129,4003,768,-77.86001890038936,34.22954976959975
131,4003,5,-77.36199721454858,36.383126589496705
133,4003,453,-77.44195031662329,34.717386201314
135,4003,476,-79.03712860958477,36.156093436589565
137,4003,5,-76.7329292241167,35.034254930257504
139,4003,109,-76.22043688517972,36.28903029674092
145,4003,167,-78.9652826845054,36.378927578888266
147,4003,240,-77.34169561724106,35.58903789172658
151,4003,1210,-79.92137388220902,35.7609163139471
153,4003,294,-79.78693792489041,35.001057292262246
155,4003,78,-79.1904601604097,34.65876085095383
157,4003,192,-79.82097242018922,36.49292809161352
159,4003,317,-80.46816003831262,35.56865191552518
161,4003,25,-81.95983129941581,35.288462868519105
163,4003,259,-78.31661714026362,35.09217673029725
165,4003,104,-79.45751538068747,34.794884320966645
169,4003,336,-80.3518186481006,36.36960190009665
171,4003,69,-80.57998180761811,36.362684176903926
175,4003,38,-82.75944343371762,35.179720420691474
179,4003,262,-80.52163620222622,34.96813179060185
181,4003,54,-78.40896081621337,36.32651039260274
183,4003,2087,-78.68723986516727,35.745483468849656
187,4003,55,-76.56101487883143,35.93802110603792
189,4003,66,-81.75984886081031,36.211075436579456
191,4003,26,-77.87698024020206,35.32610838096758
193,4003,273,-81.07297666261134,36.2254909301876
195,4003,427,-77.93182876853834,35.74472320675042
197,4003,60,-80.73443496950509,36.23455941314661
001,4004,159,-79.45349415080463,36.084365767184956
003,4004,361,-81.22596110742887,35.846917372278526
005,4004,5,-80.98500523640462,36.40117569875651
009,4004,13,-81.54916988316512,36.33678862823558
011,4004,16,-81.94052389493757,36.11773208088685
013,4004,67,-77.1517453169708,35.67834875136368
015,4004,39,-76.92076283929968,36.14472109009142
017,4004,39,-78.7164958830947,34.54033590016823
019,4004,118,-78.17416281697527,33.954499198405635
021,4004,535,-82.66076262150266,35.6978528117589
023,4004,157,-81.5836478957468,35.73393593915199
025,4004,536,-80.5992921908656,35.4018071208461
027,4004,423,-81.53596873458275,35.898934045480374
033,4004,339,-79.27087798343591,36.36128421720543
035,4004,458,-81.19660815369194,35.72372046305738
037,4004,127,-79.33305606083863,35.64354356715946
041,4004,223,-76.63619285926434,36.20723669338038
045,4004,207,-81.5485969837286,35.39207824724025
047,4004,87,-78.84708249090062,34.26231820794798
049,4004,42,-77.03073744813345,35.13290541402866
051,4004,918,-78.73688671705996,35.01845445675544
055,4004,76,-75.67315404388029,36.02591796697352
057,4004,360,-80.09995420549973,35.698257129913536
059,4004,150,-80.47594063118252,35.92260058755002
061,4004,100,-77.75666425155889,35.00053201714723
063,4004,1912,-78.88428642145077,36.074414810475595
065,4004,114,-77.68085205839849,35.92652719146741
067,4004,991,-80.24216091817912,36.05911335343283
069,4004,13,-78.30422428350745,36.114219312584765
071,4004,178,-81.24530992254861,35.279012818687974
073,4004,34,-76.58953990436528,36.363929037038396
075,4004,2,-83.77260559080186,35.26979553756975
077,4004,430,-78.71589602049279,36.23636431468148
081,4004,1555,-79.90367799061534,36.08098951911669
083,4004,238,-77.72517742292246,36.27816372872495
085,4004,227,-78.6902315545053,35.40934075729403
087,4004,512,-82.92112165870856,35.52922461970058
089,4004,106,-82.56642437537649,35.367517131557065
091,4004,56,-76.99286278354056,36.33797256914163
093,4004,109,-79.371695341572,35.08597168150472
097,4004,311,-80.93691930974951,35.9338399810422
099,4004,141,-83.174290897454,35.43379010698061
101,4004,2344,-78.43048949698354,35.49920135782534
105,4004,374,-79.17215053497323,35.45409739075848
107,4004,110,-77.63242248332988,35.14265047450256
109,4004,150,-81.25191420257111,35.44832562716026
111,4004,218,-82.06158340208881,35.6329078029429
113,4004,336,-83.41188677855186,35.07825180319329
115,4004,46,-82.72517210421447,35.78376587974711
117,4004,227,-77.08492098415631,35.8405142723429
119,4004,943,-80.83916928115633,35.21753275333521
123,4004,35,-79.78785157192935,35.41296058559817
125,4004,60,-79.39725162350231,35.21868905535375
127,4004,1300,-77.8478464787439,35.961824361662906
129,4004,286,-77.85106147648263,34.221887584836914
131,4004,33,-77.39538403698946,36.38802612348613
133,4004,1420,-77.45582701690533,34.73074241287919
135,4004,384,-79.09479863096709,36.0507310102347
139,4004,88,-76.23767505707255,36.28416677449975
145,4004,151,-79.00340242709805,36.41638753209958
147,4004,1009,-77.34759216217924,35.578403875521246
149,4004,71,-82.20760438993901,35.20013789189686
151,4004,817,-79.75856416801858,35.80453860987375
153,4004,202,-79.76474517130366,34.94533654379473
155,4004,122,-79.25116659739189,34.711246980040066
157,4004,334,-79.80167456929716,36.3760091673838
159,4004,246,-80.4595022082615,35.543375717595154
161,4004,366,-81.95343171975304,35.31187460575442
163,4004,242,-78.4624011662646,35.091984718793086
165,4004,81,-79.46647917550996,34.77323981038379
169,4004,22,-80.3290640805392,36.36311442316304
171,4004,80,-80.67076843536974,36.36560626117305
175,4004,107,-82.83480100942757,35.10832266445662
177,4004,44,-76.29805582465569,35.894700981665316
179,4004,1192,-80.61167684510916,34.91703880752157
181,4004,74,-78.40571787080154,36.32542523294145
183,4004,2900,-78.63470295262859,35.80220273075863
189,4004,18,-81.7361781292789,36.25716104274558
191,4004,154,-78.00821169920656,35.35724026374914
193,4004,218,-81.24577421119115,36.101687295358026
195,4004,390,-77.94550809360793,35.74776081044381
197,4004,47,-80.63232030169743,36.22396460787795
001,4005,416,-79.45693673929021,36.0814849628443
003,4005,381,-81.1836611120415,35.87900044351743
005,4005,5,-81.00104496019908,36.41739986252305
007,4005,112,-80.06896260722039,34.967402320246165
009,4005,12,-81.54985596913315,36.3327141240956
011,4005,101,-81.96484975698921,36.125997800716505
013,4005,49,-77.15578143833842,35.70343164942071
015,4005,105,-76.99109932751355,36.02171456416561
017,4005,201,-78.68987679286374,34.58283364488268
019,4005,331,-78.36244286599187,33.94294163630812
021,4005,605,-82.5133096517278,35.59598475489168
023,4005,130,-81.63736233713392,35.73297745614512
025,4005,980,-80.59128701176665,35.4722240192935
027,4005,128,-81.52052877663094,35.917448579200595
031,4005,29,-76.85719062347484,34.77623697014448
033,4005,81,-79.19017721620538,36.32561111410587
035,4005,567,-81.13934226142604,35.62700472883267
037,4005,307,-79.13673359452332,35.729678113529836
041,4005,157,-76.62056898432057,36.21717683121696
045,4005,485,-81.47125174618876,35.28182338740284
047,4005,280,-78.81981586012951,34.22032884813483
049,4005,16,-77.03374576436015,35.126223350829676
051,4005,889,-78.61837099426315,34.882765039092924
055,4005,182,-75.55262278051538,35.40843281984904
057,4005,360,-80.1008434433549,35.91520299566953
059,4005,58,-80.56749911813708,36.02660050303881
061,4005,243,-77.7314002116557,34.98776700620882
063,4005,1488,-78.81290883240183,35.97855806734341
065,4005,102,-77.68809272587885,35.9275489773196
067,4005,1694,-80.26561813345089,36.0666084349021
069,4005,174,-78.30150534314701,36.14260017095949
071,4005,163,-81.1930406539456,35.263634109680794
073,4005,14,-76.60153617462149,36.36343483406978
075,4005,7,-83.73226078235349,35.26935803232378
077,4005,15,-78.73607071723576,36.20304794338679
081,4005,1407,-79.77412109797913,35.98265638064643
083,4005,337,-77.51153110709264,36.14303876312019
085,4005,526,-78.72105045716012,35.34900267107957
087,4005,73,-83.07000240502997,35.567584665600386
089,4005,294,-82.48812557388042,35.32997991747073
091,4005,105,-76.9634799106591,36.29416675508411
093,4005,550,-79.19782634219925,34.994879259425204
097,4005,199,-80.94357542218984,35.98318295557774
099,4005,17,-83.15867531316074,35.444713367045274
101,4005,1187,-78.33761468910481,35.63001480534378
105,4005,69,-79.16927594118852,35.44747567600617
107,4005,176,-77.59852835596764,35.19744654035375
109,4005,150,-81.27188611927642,35.486794395436
111,4005,30,-82.06077084361381,35.63698716077811
113,4005,19,-83.32635232695169,35.08791394192129
115,4005,5,-82.71194626617023,35.788796664387135
117,4005,62,-77.01978649203528,35.799769988861485
119,4005,1357,-80.89941346095002,35.20692852275554
123,4005,136,-79.80223093968735,35.404276542601465
125,4005,31,-79.42873327855627,35.239605472304824
127,4005,690,-77.90156422598712,36.00983243562494
129,4005,1282,-77.88842637902341,34.19771487258293
131,4005,50,-77.26080315885021,36.361738815920276
133,4005,937,-77.4572533915248,34.638859957065065
135,4005,1437,-79.01247655580802,36.102098721518836
139,4005,107,-76.19413989443078,36.266175630105856
145,4005,115,-78.9674431683622,36.386108025889996
147,4005,200,-77.38094288679224,35.59498924840301
151,4005,575,-79.88648594063253,35.75697293012667
153,4005,508,-79.81421661164767,34.9410279243804
155,4005,149,-79.20586884565965,34.56226490351518
157,4005,131,-79.77692365773804,36.46000673730499
159,4005,1708,-80.4698747268742,35.56258141213493
161,4005,103,-81.90260015513464,35.34777924114416
163,4005,342,-78.36263447123328,35.04379476223878
165,4005,27,-79.46150403573459,34.767808147937565
169,4005,33,-80.33049079961722,36.35785048572149
171,4005,138,-80.64403199069368,36.367639078721766
175,4005,96,-82.7787031507668,35.1663766729035
177,4005,15,-76.28705485191317,35.90667677676131
